City,Mapped_Sales_Type,Mapped_Item_Code,Transaction_Date,Quantity_Sold,Median_Price,Average_Tax_Percent,Effective_Price,Percent_Quantity_With_Discount,Avg_Discount_Percent_On_Discounted_Items,Year,Month,Day,Car_sales,F_and_B_Inflation,F_and_B_Inflation_Adjusted_Effective_Price,F_and_B_Inflation_Adjusted_Median_Price,First_Week_Of_The_Month_Dummy,Last_Week_Of_The_Month_Dummy,Day_Of_The_Week_Seasonality,Month_Of_The_Year_Seasonality,Two_Wheeler_sales
Hyderabad,Express,4057,7/28/2018,116,312,0.05,294.956,,,2018,7,Sat,7559.28,143.7,1.746388309,1.663187196,0,1,1.27,0.08,37307.52
Hyderabad,Delivery,4056,7/28/2018,735,322,0.05,305.3739103,0.003205128,0.105,2018,7,Sat,7559.28,143.7,1.818885945,1.732776618,0,1,1.04,1.06,37307.52
Hyderabad,Delivery,4060,7/28/2018,360,442,0.05,431.1467068,0.008032129,0.105,2018,7,Sat,7559.28,143.7,2.694131572,2.567849687,0,1,1.07,1.06,37307.52
Hyderabad,Express,4056,7/28/2018,119,392,0.05,378.9575,,,2018,7,Sat,7559.28,143.7,2.330949896,2.219902575,0,1,1.15,0.08,37307.52
Hyderabad,Express,9978,7/28/2018,157,263,0.05,243.5,,,2018,7,Sat,7559.28,143.7,1.388308977,1.322199026,0,1,1.21,0.08,37307.52
Hyderabad,Express,4055,7/28/2018,143,362,0.05,347.45875,,,2018,7,Sat,7559.28,143.7,2.111751914,2.011134308,0,1,1.33,0.08,37307.52
Hyderabad,Main Hall,965,7/28/2018,605,263,0.05,245.3988259,,,2018,7,Sat,7559.28,143.7,1.401522797,1.322199026,0,1,0.92,1.08,37307.52
Hyderabad,Main Hall,966,7/28/2018,117,292,0.05,273.9566667,,,2018,7,Sat,7559.28,143.7,1.600255161,1.524008351,0,1,0.99,1.08,37307.52
Hyderabad,Dine-in,9978,7/28/2018,122,263,0.05,243.5,,,2018,7,Sat,7559.28,143.7,1.388308977,1.322199026,0,1,1.07,1.09,37307.52
Hyderabad,Main Hall,970,7/28/2018,204,248,0.05,229.6197849,,,2018,7,Sat,7559.28,143.7,1.291717362,1.217814892,0,1,1.45,1.08,37307.52
Hyderabad,Take Away,4066,7/28/2018,158,662,0.05,662.4587234,,,2018,7,Sat,7559.28,143.7,4.303818534,4.09881698,0,1,0.87,0.91,37307.52
Hyderabad,Delivery,4062,7/28/2018,126,1022,0.05,1040.456,,,2018,7,Sat,7559.28,143.7,6.934279749,6.604036186,0,1,0.9,1.06,37307.52
Hyderabad,Dine-in,979,7/28/2018,176,1222,0.05,1250.459385,,,2018,7,Sat,7559.28,143.7,8.395681173,7.995824635,0,1,0.92,1.09,37307.52
Hyderabad,Main Hall,971,7/28/2018,136,248,0.05,229.0168,,,2018,7,Sat,7559.28,143.7,1.287521225,1.217814892,0,1,0.98,1.08,37307.52
Hyderabad,Dine-in,970,7/28/2018,1089,312,0.05,294.7017382,0.001022495,1.05,2018,7,Sat,7559.28,143.7,1.744618916,1.663187196,0,1,1.45,1.09,37307.52
Hyderabad,Take Away,4065,7/28/2018,198,652,0.05,651.2595402,0.011494253,0.105008636,2018,7,Sat,7559.28,143.7,4.225884066,4.029227557,0,1,0.88,0.91,37307.52
Hyderabad,Take Away,4060,7/28/2018,253,378,0.05,363.5816901,0.021126761,0.105005464,2018,7,Sat,7559.28,143.7,2.223950523,2.122477383,0,1,0.99,0.91,37307.52
Hyderabad,Bakery,4068,7/28/2018,106,542,0.05,536.452,,,2018,7,Sat,7559.28,143.7,3.426945024,3.263743911,0,1,3.27,,37307.52
Hyderabad,Take Away,4068,7/28/2018,237,542,0.05,536.4574603,,,2018,7,Sat,7559.28,143.7,3.426983022,3.263743911,0,1,1.5,0.91,37307.52
Hyderabad,Delivery,4063,7/28/2018,127,852,0.05,861.9575,,,2018,7,Sat,7559.28,143.7,5.692118998,5.421016006,0,1,1.74,1.06,37307.52
Hyderabad,Take Away,4059,7/28/2018,419,359,0.05,344.3,,,2018,7,Sat,7559.28,143.7,2.089770355,1.990257481,0,1,1,0.91,37307.52
Hyderabad,Delivery,4057,7/28/2018,325,272,0.05,252.8606542,0.004672897,0.105025126,2018,7,Sat,7559.28,143.7,1.453449229,1.384829506,0,1,1.15,1.06,37307.52
Hyderabad,Delivery,4059,7/28/2018,541,407,0.05,394.7,,,2018,7,Sat,7559.28,143.7,2.440501044,2.324286708,0,1,1.06,1.06,37307.52
Hyderabad,Delivery,4064,7/28/2018,329,682,0.05,681.6978899,0.027522936,0.10500821,2018,7,Sat,7559.28,143.7,4.437702783,4.237995825,0,1,0.99,1.06,37307.52
Hyderabad,Take Away,4057,7/28/2018,224,249,0.05,227.1646018,0.008849558,1.05,2018,7,Sat,7559.28,143.7,1.274631884,1.224773834,0,1,1.04,0.91,37307.52
Hyderabad,Delivery,4066,7/28/2018,132,752,0.05,756.9595238,,,2018,7,Sat,7559.28,143.7,4.961444146,4.725121781,0,1,0.99,1.06,37307.52
Hyderabad,Delivery,4055,7/28/2018,1776,302,0.05,284.4573453,,,2018,7,Sat,7559.28,143.7,1.673328778,1.593597773,0,1,1.05,1.06,37307.52
Hyderabad,Take Away,4061,7/28/2018,200,802,0.05,809.4568539,,,2018,7,Sat,7559.28,143.7,5.326770034,5.073068894,0,1,0.93,0.91,37307.52
Hyderabad,Delivery,4068,7/28/2018,214,622,0.05,619.338932,0.019417476,0.105009107,2018,7,Sat,7559.28,143.7,4.003750397,3.82045929,0,1,1.62,1.06,37307.52
Hyderabad,Take Away,4063,7/28/2018,145,732,0.05,735.9564706,,,2018,7,Sat,7559.28,143.7,4.815285112,4.585942937,0,1,1.67,0.91,37307.52
Hyderabad,Delivery,4065,7/28/2018,157,752,0.05,756.9593478,,,2018,7,Sat,7559.28,143.7,4.961442922,4.725121781,0,1,1.05,1.06,37307.52
Hyderabad,Dine-in,966,7/28/2018,1450,392,0.05,378.8827483,0.002240478,0.105015674,2018,7,Sat,7559.28,143.7,2.330429703,2.219902575,0,1,1.02,1.09,37307.52
Hyderabad,Take Away,4062,7/28/2018,166,872,0.05,882.956,,,2018,7,Sat,7559.28,143.7,5.838246347,5.56019485,0,1,0.93,0.91,37307.52
Hyderabad,Dine-in,964,7/28/2018,145,1107,0.05,1129.7,,,2018,7,Sat,7559.28,143.7,7.555323591,7.195546277,0,1,1.01,1.09,37307.52
Hyderabad,Dine-in,965,7/28/2018,2459,362,0.05,347.1866269,0.001277683,0.735005767,2018,7,Sat,7559.28,143.7,2.109858225,2.011134308,0,1,1.03,1.09,37307.52
Hyderabad,Take Away,4056,7/28/2018,794,282.6,0.05,264.0477892,0.001464129,0.105009542,2018,7,Sat,7559.28,143.7,1.531299855,1.458594294,0,1,0.91,0.91,37307.52
Hyderabad,Take Away,9978,7/28/2018,170,187,0.05,165.0525424,,,2018,7,Sat,7559.28,143.7,0.84239765,0.793319415,0,1,1.05,0.91,37307.52
Hyderabad,Take Away,4058,7/28/2018,892,249,0.05,228.0428169,0.006402049,0.672,2018,7,Sat,7559.28,143.7,1.280743333,1.224773834,0,1,1.35,0.91,37307.52
Hyderabad,Delivery,4064,7/27/2018,333,682,0.05,682.3052703,0.018018018,0.105004105,2018,7,Fri,7559.28,143.7,4.441929508,4.237995825,0,1,1.23,1.06,37307.52
Hyderabad,Main Hall,965,7/27/2018,654,263,0.05,244.8969429,0.001841621,1.05,2018,7,Fri,7559.28,143.7,1.398030222,1.322199026,0,1,1.13,1.08,37307.52
Hyderabad,Main Hall,966,7/27/2018,125,292,0.05,273.96,,,2018,7,Fri,7559.28,143.7,1.600278358,1.524008351,0,1,1.08,1.08,37307.52
Hyderabad,Express,4055,7/27/2018,128,362,0.05,347.4576471,,,2018,7,Fri,7559.28,143.7,2.111744238,2.011134308,0,1,1.07,0.08,37307.52
Hyderabad,Take Away,4059,7/27/2018,477,359,0.05,344.3,,,2018,7,Fri,7559.28,143.7,2.089770355,1.990257481,0,1,1.2,0.91,37307.52
Hyderabad,Delivery,4060,7/27/2018,318,442,0.05,431.27,0.004830918,0.10501355,2018,7,Fri,7559.28,143.7,2.694989562,2.567849687,0,1,1.17,1.06,37307.52
Hyderabad,Dine-in,964,7/27/2018,139,1107,0.05,1129.7,,,2018,7,Fri,7559.28,143.7,7.555323591,7.195546277,0,1,1.18,1.09,37307.52
Hyderabad,Dine-in,970,7/27/2018,773,312,0.05,294.9580665,,,2018,7,Fri,7559.28,143.7,1.746402689,1.663187196,0,1,0.99,1.09,37307.52
Hyderabad,Express,9978,7/27/2018,140,263,0.05,243.5,,,2018,7,Fri,7559.28,143.7,1.388308977,1.322199026,0,1,1.12,0.08,37307.52
Hyderabad,Express,4056,7/27/2018,120,392,0.05,378.9577778,,,2018,7,Fri,7559.28,143.7,2.330951829,2.219902575,0,1,1.08,0.08,37307.52
Hyderabad,Delivery,4068,7/27/2018,181,622,0.05,617.9871429,0.042857143,0.105009107,2018,7,Fri,7559.28,143.7,3.994343374,3.82045929,0,1,1.06,1.06,37307.52
Hyderabad,Take Away,4060,7/27/2018,263,378,0.05,364.2569737,,,2018,7,Fri,7559.28,143.7,2.228649782,2.122477383,0,1,1.14,0.91,37307.52
Hyderabad,Dine-in,9978,7/27/2018,116,263,0.05,243.5,,,2018,7,Fri,7559.28,143.7,1.388308977,1.322199026,0,1,1.06,1.09,37307.52
Hyderabad,Delivery,4056,7/27/2018,771,322,0.05,305.2985303,0.006060606,0.10501004,2018,7,Fri,7559.28,143.7,1.81836138,1.732776618,0,1,1.16,1.06,37307.52
Hyderabad,Express,4057,7/27/2018,113,312,0.05,294.95,,,2018,7,Fri,7559.28,143.7,1.746346555,1.663187196,0,1,1.02,0.08,37307.52
Hyderabad,Delivery,4066,7/27/2018,133,752,0.05,747.2331818,0.136363636,0.105002455,2018,7,Fri,7559.28,143.7,4.893759094,4.725121781,0,1,1.21,1.06,37307.52
Hyderabad,Take Away,4061,7/27/2018,204,802,0.05,809.4572043,,,2018,7,Fri,7559.28,143.7,5.326772473,5.073068894,0,1,1.21,0.91,37307.52
Hyderabad,Delivery,4061,7/27/2018,158,942,0.05,954.5153191,0.021276596,0.105005754,2018,7,Fri,7559.28,143.7,6.336223515,6.047320807,0,1,1.48,1.06,37307.52
Hyderabad,Delivery,4065,7/27/2018,166,752,0.05,751.7718182,0.072727273,0.105007364,2018,7,Fri,7559.28,143.7,4.925343202,4.725121781,0,1,1.26,1.06,37307.52
Hyderabad,Express,4058,7/27/2018,115,312,0.05,294.96,,,2018,7,Fri,7559.28,143.7,1.746416145,1.663187196,0,1,0.96,0.08,37307.52
Hyderabad,Take Away,4062,7/27/2018,145,872,0.05,882.9576471,,,2018,7,Fri,7559.28,143.7,5.838257808,5.56019485,0,1,1.12,0.91,37307.52
Hyderabad,Express,1045,7/27/2018,146,392,0.05,378.9577143,,,2018,7,Fri,7559.28,143.7,2.330951387,2.219902575,0,1,1.1,0.08,37307.52
Hyderabad,Take Away,4065,7/27/2018,208,652,0.05,651.9581443,,,2018,7,Fri,7559.28,143.7,4.230745611,4.029227557,0,1,1.06,0.91,37307.52
Hyderabad,Take Away,4058,7/27/2018,698,249,0.05,228.8,,,2018,7,Fri,7559.28,143.7,1.286012526,1.224773834,0,1,1.04,0.91,37307.52
Hyderabad,Take Away,4055,7/27/2018,1355,263,0.05,243.0188907,0.002411576,1.05,2018,7,Fri,7559.28,143.7,1.384960965,1.322199026,0,1,1.1,0.91,37307.52
Hyderabad,Delivery,4063,7/27/2018,126,852,0.05,856.504,0.066666667,0.105006418,2018,7,Fri,7559.28,143.7,5.654168406,5.421016006,0,1,1.14,1.06,37307.52
Hyderabad,Delivery,4057,7/27/2018,256,272,0.05,252.6704138,0.013793103,0.105025126,2018,7,Fri,7559.28,143.7,1.452125357,1.384829506,0,1,1.09,1.06,37307.52
Hyderabad,Dine-in,978,7/27/2018,240,1172,0.05,1197.958915,,,2018,7,Fri,7559.28,143.7,8.030333436,7.647877523,0,1,1.12,1.09,37307.52
Hyderabad,Delivery,4059,7/27/2018,458,407,0.05,394.4979251,0.005763689,0.105,2018,7,Fri,7559.28,143.7,2.439094816,2.324286708,0,1,1.16,1.06,37307.52
Hyderabad,Main Hall,9978,7/27/2018,302,197,0.05,174.2,,,2018,7,Fri,7559.28,143.7,0.90605428,0.862908838,0,1,1.1,1.08,37307.52
Hyderabad,Main Hall,10000,7/27/2018,453,282.52,0.05,260.402807,0.011695906,1.050007159,2018,7,Fri,7559.28,143.7,1.505934635,1.458037578,0,1,1.08,1.08,37307.52
Hyderabad,Take Away,4063,7/27/2018,134,732,0.05,735.9547826,,,2018,7,Fri,7559.28,143.7,4.815273365,4.585942937,0,1,1.07,0.91,37307.52
Hyderabad,Dine-in,971,7/27/2018,283,312,0.05,294.739593,0.005813953,0.15748954,2018,7,Fri,7559.28,143.7,1.744882345,1.663187196,0,1,1.08,1.09,37307.52
Hyderabad,Dine-in,966,7/27/2018,1210,392,0.05,377.7843949,0.009099181,0.404250784,2018,7,Fri,7559.28,143.7,2.322786325,2.219902575,0,1,1.12,1.09,37307.52
Hyderabad,Take Away,9978,7/27/2018,192,187,0.05,163.7,,,2018,7,Fri,7559.28,143.7,0.832985386,0.793319415,0,1,1.11,0.91,37307.52
Hyderabad,Take Away,4068,7/27/2018,185,542,0.05,536.4575676,,,2018,7,Fri,7559.28,143.7,3.426983769,3.263743911,0,1,0.94,0.91,37307.52
Hyderabad,Main Hall,971,7/27/2018,144,248,0.05,222.1878788,0.03030303,1.05,2018,7,Fri,7559.28,143.7,1.239999156,1.217814892,0,1,1.16,1.08,37307.52
Hyderabad,Dine-in,979,7/27/2018,172,1222,0.05,1250.46,,,2018,7,Fri,7559.28,143.7,8.395685456,7.995824635,0,1,1.16,1.09,37307.52
Hyderabad,Delivery,4058,7/27/2018,765,272,0.05,252.8293119,0.006116208,0.105012563,2018,7,Fri,7559.28,143.7,1.45323112,1.384829506,0,1,1.06,1.06,37307.52
Hyderabad,Take Away,4057,7/27/2018,196,249,0.05,226.6258824,0.011764706,1.05,2018,7,Fri,7559.28,143.7,1.270882967,1.224773834,0,1,1.04,0.91,37307.52
Hyderabad,Take Away,4064,7/27/2018,359,602,0.05,599.4581452,,,2018,7,Fri,7559.28,143.7,3.865401149,3.681280445,0,1,1.05,0.91,37307.52
Hyderabad,Delivery,4055,7/27/2018,1568,302,0.05,284.0609197,0.016472203,0.105007278,2018,7,Fri,7559.28,143.7,1.670570074,1.593597773,0,1,1.13,1.06,37307.52
Hyderabad,Bakery,4065,7/27/2018,110,652,0.05,651.96,,,2018,7,Fri,7559.28,143.7,4.230758525,4.029227557,0,1,0.88,,37307.52
Hyderabad,Take Away,4066,7/27/2018,147,662,0.05,662.4594444,,,2018,7,Fri,7559.28,143.7,4.303823552,4.09881698,0,1,1.02,0.91,37307.52
Hyderabad,Main Hall,970,7/27/2018,161,248,0.05,228.0732,,,2018,7,Fri,7559.28,143.7,1.280954767,1.217814892,0,1,0.92,1.08,37307.52
Hyderabad,Take Away,4056,7/27/2018,689,282.6,0.05,262.556955,0.006920415,1.05,2018,7,Fri,7559.28,143.7,1.520925226,1.458594294,0,1,1.1,0.91,37307.52
Hyderabad,Bakery,4064,7/27/2018,110,602,0.05,599.46,,,2018,7,Fri,7559.28,143.7,3.865414057,3.681280445,0,1,-0.25,,37307.52
Hyderabad,Delivery,4062,7/27/2018,133,1022,0.05,1035.928636,0.045454545,0.105005269,2018,7,Fri,7559.28,143.7,6.902774087,6.604036186,0,1,1.51,1.06,37307.52
Hyderabad,Dine-in,965,7/27/2018,2126,362,0.05,347.4051464,0.001488834,0.122514418,2018,7,Fri,7559.28,143.7,2.111378889,2.011134308,0,1,1.08,1.09,37307.52
Hyderabad,Take Away,4057,7/26/2018,184,249,0.05,228.8,,,2018,7,Thu,7559.28,143.7,1.286012526,1.224773834,0,1,0.69,0.91,37307.52
Hyderabad,Main Hall,10000,7/26/2018,464,282.52,0.05,262.8941643,,,2018,7,Thu,7559.28,143.7,1.523271846,1.458037578,0,1,0.97,1.08,37307.52
Hyderabad,Take Away,4055,7/26/2018,1335,263,0.05,242.5220588,0.004901961,1.05,2018,7,Thu,7559.28,143.7,1.381503541,1.322199026,0,1,0.8,0.91,37307.52
Hyderabad,Take Away,4063,7/26/2018,129,732,0.05,735.9533333,,,2018,7,Thu,7559.28,143.7,4.81526328,4.585942937,0,1,0.87,0.91,37307.52
Hyderabad,Take Away,4065,7/26/2018,188,652,0.05,651.9587013,,,2018,7,Thu,7559.28,143.7,4.230749487,4.029227557,0,1,0.74,0.91,37307.52
Hyderabad,Take Away,4062,7/26/2018,142,872,0.05,882.956129,,,2018,7,Thu,7559.28,143.7,5.838247244,5.56019485,0,1,0.75,0.91,37307.52
Hyderabad,Take Away,9978,7/26/2018,148,187,0.05,163.7,,,2018,7,Thu,7559.28,143.7,0.832985386,0.793319415,0,1,0.89,0.91,37307.52
Hyderabad,Take Away,4056,7/26/2018,682,282.6,0.05,261.5747811,0.019264448,0.620458883,2018,7,Thu,7559.28,143.7,1.514090335,1.458594294,0,1,0.82,0.91,37307.52
Hyderabad,Take Away,4060,7/26/2018,263,378,0.05,364.2582895,,,2018,7,Thu,7559.28,143.7,2.228658939,2.122477383,0,1,0.82,0.91,37307.52
Hyderabad,Delivery,4056,7/26/2018,618,322,0.05,305.4059961,0.001972387,0.10502008,2018,7,Thu,7559.28,143.7,1.819109228,1.732776618,0,1,0.83,1.06,37307.52
Hyderabad,Take Away,4061,7/26/2018,189,802,0.05,809.4564103,,,2018,7,Thu,7559.28,143.7,5.326766947,5.073068894,0,1,0.71,0.91,37307.52
Hyderabad,Delivery,4059,7/26/2018,444,407,0.05,394.5947147,0.003003003,0.105,2018,7,Thu,7559.28,143.7,2.43976837,2.324286708,0,1,0.78,1.06,37307.52
Hyderabad,Take Away,4058,7/26/2018,561,249,0.05,228.3893333,0.002222222,1.05,2018,7,Thu,7559.28,143.7,1.28315472,1.224773834,0,1,0.84,0.91,37307.52
Hyderabad,Main Hall,9978,7/26/2018,265,197,0.05,174.2,,,2018,7,Thu,7559.28,143.7,0.90605428,0.862908838,0,1,0.96,1.08,37307.52
Hyderabad,Delivery,4058,7/26/2018,539,272,0.05,252.9576168,,,2018,7,Thu,7559.28,143.7,1.454123986,1.384829506,0,1,0.83,1.06,37307.52
Hyderabad,Express,9978,7/26/2018,126,263,0.05,243.5,,,2018,7,Thu,7559.28,143.7,1.388308977,1.322199026,0,1,0.76,0.08,37307.52
Hyderabad,Delivery,4060,7/26/2018,267,442,0.05,431.4579487,,,2018,7,Thu,7559.28,143.7,2.696297486,2.567849687,0,1,0.8,1.06,37307.52
Hyderabad,Main Hall,965,7/26/2018,709,263,0.05,244.8016054,,,2018,7,Thu,7559.28,143.7,1.397366773,1.322199026,0,1,0.96,1.08,37307.52
Hyderabad,Take Away,4059,7/26/2018,420,359,0.05,344.1056311,0.006472492,0.105,2018,7,Thu,7559.28,143.7,2.088417753,1.990257481,0,1,0.78,0.91,37307.52
Hyderabad,Main Hall,971,7/26/2018,125,248,0.05,228.8814286,,,2018,7,Thu,7559.28,143.7,1.286579183,1.217814892,0,1,0.86,1.08,37307.52
Hyderabad,Main Hall,966,7/26/2018,123,292,0.05,273.9566667,,,2018,7,Thu,7559.28,143.7,1.600255161,1.524008351,0,1,0.98,1.08,37307.52
Hyderabad,Take Away,4064,7/26/2018,327,602,0.05,599.4584259,,,2018,7,Thu,7559.28,143.7,3.865403103,3.681280445,0,1,0.7,0.91,37307.52
Hyderabad,Delivery,4055,7/26/2018,1459,302,0.05,284.3501855,0.004451039,0.105014556,2018,7,Thu,7559.28,143.7,1.672583058,1.593597773,0,1,0.82,1.06,37307.52
Hyderabad,Main Hall,970,7/26/2018,174,248,0.05,230.0063492,,,2018,7,Thu,7559.28,143.7,1.294407441,1.217814892,0,1,1,1.08,37307.52
Hyderabad,Express,1045,7/26/2018,132,392,0.05,378.9571429,,,2018,7,Thu,7559.28,143.7,2.33094741,2.219902575,0,1,0.73,0.08,37307.52
Hyderabad,Delivery,4068,7/26/2018,151,622,0.05,620.4575,,,2018,7,Thu,7559.28,143.7,4.011534447,3.82045929,0,1,0.77,1.06,37307.52
Hyderabad,Dine-in,979,7/26/2018,163,1222,0.05,1250.459615,,,2018,7,Thu,7559.28,143.7,8.395682779,7.995824635,0,1,0.77,1.09,37307.52
Hyderabad,Take Away,4068,7/26/2018,167,542,0.05,536.4585714,,,2018,7,Thu,7559.28,143.7,3.426990755,3.263743911,0,1,0.75,0.91,37307.52
Hyderabad,Express,4055,7/26/2018,128,362,0.05,347.4564706,,,2018,7,Thu,7559.28,143.7,2.111736051,2.011134308,0,1,0.74,0.08,37307.52
Hyderabad,Delivery,4057,7/26/2018,217,272,0.05,252.9581132,,,2018,7,Thu,7559.28,143.7,1.454127441,1.384829506,0,1,0.74,1.06,37307.52
Hyderabad,Dine-in,9978,7/26/2018,127,263,0.05,243.5,,,2018,7,Thu,7559.28,143.7,1.388308977,1.322199026,0,1,0.8,1.09,37307.52
Hyderabad,Dine-in,964,7/26/2018,136,1107,0.05,1129.7,,,2018,7,Thu,7559.28,143.7,7.555323591,7.195546277,0,1,0.79,1.09,37307.52
Hyderabad,Express,4056,7/26/2018,117,392,0.05,378.96,,,2018,7,Thu,7559.28,143.7,2.330967293,2.219902575,0,1,0.82,0.08,37307.52
Hyderabad,Dine-in,966,7/26/2018,1195,392,0.05,378.7722694,0.003690037,0.157507837,2018,7,Thu,7559.28,143.7,2.329660886,2.219902575,0,1,0.86,1.09,37307.52
Hyderabad,Delivery,4062,7/26/2018,125,1022,0.05,1026.222857,0.142857143,0.105005269,2018,7,Thu,7559.28,143.7,6.83523213,6.604036186,0,1,0.72,1.06,37307.52
Hyderabad,Delivery,4064,7/26/2018,256,682,0.05,682.1356552,0.020689655,0.10500821,2018,7,Thu,7559.28,143.7,4.440749166,4.237995825,0,1,0.72,1.06,37307.52
Hyderabad,Delivery,4063,7/26/2018,117,852,0.05,861.9533333,,,2018,7,Thu,7559.28,143.7,5.692090002,5.421016006,0,1,0.88,1.06,37307.52
Hyderabad,Dine-in,970,7/26/2018,654,312,0.05,294.6807366,0.011049724,0.105006974,2018,7,Thu,7559.28,143.7,1.744472767,1.663187196,0,1,0.89,1.09,37307.52
Hyderabad,Take Away,4066,7/26/2018,140,662,0.05,662.46,,,2018,7,Thu,7559.28,143.7,4.303827418,4.09881698,0,1,0.68,0.91,37307.52
Hyderabad,Dine-in,965,7/26/2018,1849,362,0.05,347.2833314,0.00575374,0.10500346,2018,7,Thu,7559.28,143.7,2.110531186,2.011134308,0,1,0.81,1.09,37307.52
Hyderabad,Delivery,4066,7/26/2018,127,752,0.05,756.96,,,2018,7,Thu,7559.28,143.7,4.96144746,4.725121781,0,1,0.67,1.06,37307.52
Hyderabad,Express,4058,7/26/2018,118,312,0.05,294.9542857,,,2018,7,Thu,7559.28,143.7,1.746376379,1.663187196,0,1,0.8,0.08,37307.52
Hyderabad,Dine-in,978,7/26/2018,195,1172,0.05,1197.96,,,2018,7,Thu,7559.28,143.7,8.030340988,7.647877523,0,1,0.71,1.09,37307.52
Hyderabad,Dine-in,971,7/26/2018,283,312,0.05,294.6669767,0.011627907,0.105,2018,7,Thu,7559.28,143.7,1.744377013,1.663187196,0,1,0.76,1.09,37307.52
Hyderabad,Delivery,4061,7/26/2018,143,942,0.05,950.7559375,0.0625,0.105,2018,7,Thu,7559.28,143.7,6.310062196,6.047320807,0,1,0.74,1.06,37307.52
Hyderabad,Delivery,4065,7/26/2018,144,752,0.05,756.9575758,,,2018,7,Thu,7559.28,143.7,4.96143059,4.725121781,0,1,0.74,1.06,37307.52
Hyderabad,Dine-in,9978,7/25/2018,120,263,0.05,243.5,,,2018,7,Wed,7559.28,143.7,1.388308977,1.322199026,0,1,1.03,1.09,37307.52
Hyderabad,Main Hall,966,7/25/2018,124,292,0.05,273.9584615,,,2018,7,Wed,7559.28,143.7,1.600267652,1.524008351,0,1,1.01,1.08,37307.52
Hyderabad,Dine-in,978,7/25/2018,293,1172,0.05,1197.959011,,,2018,7,Wed,7559.28,143.7,8.030334106,7.647877523,0,1,0.98,1.09,37307.52
Hyderabad,Take Away,4068,7/25/2018,179,542,0.05,536.4588235,,,2018,7,Wed,7559.28,143.7,3.426992509,3.263743911,0,1,0.7,0.91,37307.52
Hyderabad,Delivery,4062,7/25/2018,134,1022,0.05,1040.456522,,,2018,7,Wed,7559.28,143.7,6.93428338,6.604036186,0,1,1.02,1.06,37307.52
Hyderabad,Main Hall,9978,7/25/2018,262,197,0.05,174.2,,,2018,7,Wed,7559.28,143.7,0.90605428,0.862908838,0,1,0.96,1.08,37307.52
Hyderabad,Delivery,4057,7/25/2018,257,272,0.05,252.6721233,0.01369863,0.105025126,2018,7,Wed,7559.28,143.7,1.452137253,1.384829506,0,1,0.86,1.06,37307.52
Hyderabad,Take Away,4057,7/25/2018,199,249,0.05,228.8,,,2018,7,Wed,7559.28,143.7,1.286012526,1.224773834,0,1,0.91,0.91,37307.52
Hyderabad,Dine-in,971,7/25/2018,345,312,0.05,294.9588034,,,2018,7,Wed,7559.28,143.7,1.746407818,1.663187196,0,1,0.92,1.09,37307.52
Hyderabad,Main Hall,970,7/25/2018,157,248,0.05,229.4695652,,,2018,7,Wed,7559.28,143.7,1.290671992,1.217814892,0,1,0.82,1.08,37307.52
Hyderabad,Dine-in,966,7/25/2018,1352,392,0.05,378.9578082,,,2018,7,Wed,7559.28,143.7,2.33095204,2.219902575,0,1,1.01,1.09,37307.52
Hyderabad,Take Away,4063,7/25/2018,138,732,0.05,735.9555556,,,2018,7,Wed,7559.28,143.7,4.815278744,4.585942937,0,1,0.83,0.91,37307.52
Hyderabad,Dine-in,979,7/25/2018,195,1222,0.05,1250.459048,,,2018,7,Wed,7559.28,143.7,8.395678828,7.995824635,0,1,0.99,1.09,37307.52
Hyderabad,Take Away,4055,7/25/2018,1643,263,0.05,242.0284987,0.020887728,0.37078125,2018,7,Wed,7559.28,143.7,1.378068884,1.322199026,0,1,1.02,0.91,37307.52
Hyderabad,Delivery,4058,7/25/2018,498,272,0.05,252.8495866,0.005167959,0.105,2018,7,Wed,7559.28,143.7,1.45337221,1.384829506,0,1,0.74,1.06,37307.52
Hyderabad,Delivery,4063,7/25/2018,122,852,0.05,861.9554545,,,2018,7,Wed,7559.28,143.7,5.692104764,5.421016006,0,1,0.89,1.06,37307.52
Hyderabad,Take Away,9978,7/25/2018,168,187,0.05,163.7,,,2018,7,Wed,7559.28,143.7,0.832985386,0.793319415,0,1,1.15,0.91,37307.52
Hyderabad,Take Away,4066,7/25/2018,161,662,0.05,662.4584,,,2018,7,Wed,7559.28,143.7,4.303816284,4.09881698,0,1,0.94,0.91,37307.52
Hyderabad,Delivery,4055,7/25/2018,1677,302,0.05,284.3805683,0.003192848,0.1050131,2018,7,Wed,7559.28,143.7,1.672794491,1.593597773,0,1,0.95,1.06,37307.52
Hyderabad,Take Away,4064,7/25/2018,449,602,0.05,599.2940237,0.00295858,0.105009452,2018,7,Wed,7559.28,143.7,3.864259037,3.681280445,0,1,0.97,0.91,37307.52
Hyderabad,Dine-in,970,7/25/2018,603,312,0.05,294.9078455,0.00203252,0.105020921,2018,7,Wed,7559.28,143.7,1.746053205,1.663187196,0,1,0.76,1.09,37307.52
Hyderabad,Take Away,4056,7/25/2018,861,282.6,0.05,262.2900267,0.009333333,0.915001363,2018,7,Wed,7559.28,143.7,1.519067687,1.458594294,0,1,1.02,0.91,37307.52
Hyderabad,Main Hall,971,7/25/2018,131,248,0.05,230.121,,,2018,7,Wed,7559.28,143.7,1.295205289,1.217814892,0,1,1.1,1.08,37307.52
